17.01,1073.15,1147.503562,-73.1327727,326.3383613,-23.49840202,1.455075418,0.611676845
17.01,1123.15,-835.5804113,-94.85226893,289.4595873,-28.02577039,-2.195255213,4.37806885
17.01,1173.15,-2817.957956,-122.6439525,251.0980374,-25.34522595,-5.56888955,3.3830081
17.01,1223.15,-4800.829873,-152.7952498,212.837005,-19.22335331,-7.149617578,2.594331793
17.01,1273.15,-6784.246542,-183.9179579,174.6867325,-11.71296402,-7.919565583,2.027841458
17.01,1323.15,-8768.852108,-215.9654235,137.1081332,-3.445350377,-8.30396491,1.378111437
19.035,973.15,5006.688502,-230.3930089,402.3936317,87.51319933,22.24484246,-8.370675577
19.035,1023.15,3004.828443,-123.2196591,422.7777564,-7.621783431,5.995488851,-9.717326276
19.035,1073.15,1018.611451,-121.6232142,394.9213923,-24.93084206,0.680491871,-0.512137001
19.035,1123.15,-962.9222197,-141.3110089,357.9745901,-31.31675434,-2.85121758,4.964485498
19.035,1173.15,-2943.517469,-168.0824981,319.1522908,-29.69886461,-6.852028751,4.034186906
19.035,1223.15,-4924.535749,-197.5954038,280.3400521,-23.9729389,-8.744720377,3.291449277
19.035,1273.15,-6906.119304,-228.2341934,241.6169259,-16.58519078,-9.652998747,2.836251747
19.035,1323.15,-8889.074564,-259.9338075,203.56024,-8.325344747,-10.11951499,2.271556619
